************* START OF RANDOM TEST FOR council room card *************

Test#0: Expected 18 deckCount, found 17 deckCount for input: handCount: 0, deckCount: 21, discardCount: 27, buys: 1
Test#1797: Expected 8 deckCount, found 7 deckCount for input: handCount: 2, deckCount: 11, discardCount: 6, buys: 1
Test#1798: Expected 34 deckCount, found 33 deckCount for input: handCount: 465, deckCount: 37, discardCount: 13, buys: 1
Test#1799: Expected 22 deckCount, found 21 deckCount for input: handCount: 468, deckCount: 25, discardCount: 2, buys: 1
Test#1800: Expected 1 deckCount, found 0 deckCount for input: handCount: 199, deckCount: 4, discardCount: 0, buys: 1
Test#1801: Expected 34 deckCount, found 33 deckCount for input: handCount: 4, deckCount: 37, discardCount: 36, buys: 1
Test#1802: Expected 45 deckCount, found 44 deckCount for input: handCount: 8, deckCount: 48, discardCount: 91, buys: 1
Test#1803: Expected 17 deckCount, found 16 deckCount for input: handCount: 11, deckCount: 20, discardCount: 46, buys: 1
Test#1804: Expected 5 deckCount, found 4 deckCount for input: handCount: 14, deckCount: 8, discardCount: 1, buys: 1
Test#1805: Expected 178 deckCount, found 177 deckCount for input: handCount: 6, deckCount: 181, discardCount: 97, buys: 1
Test#1806: Expected 33 deckCount, found 32 deckCount for input: handCount: 9, deckCount: 36, discardCount: 0, buys: 1
Test#1807: Expected 13 deckCount, found 12 deckCount for input: handCount: 43, deckCount: 16, discardCount: 5, buys: 1
Test#1808: Expected 7 deckCount, found 6 deckCount for input: handCount: 46, deckCount: 10, discardCount: 46, buys: 1
Test#1809: Expected 293 deckCount, found 292 deckCount for input: handCount: 49, deckCount: 296, discardCount: 162, buys: 1
Test#1810: Expected 164 deckCount, found 163 deckCount for input: handCount: 7, deckCount: 167, discardCount: 50, buys: 1
Test#1811: Expected 5 deckCount, found 4 deckCount for input: handCount: 9, deckCount: 8, discardCount: 25, buys: 1
Test#1812: Expected 18 deckCount, found 17 deckCount for input: handCount: 9, deckCount: 21, discardCount: 31, buys: 1
Test#1813: Expected 35 deckCount, found 34 deckCount for input: handCount: 12, deckCount: 38, discardCount: 44, buys: 1
Test#1814: Expected 31 deckCount, found 30 deckCount for input: handCount: 15, deckCount: 34, discardCount: 23, buys: 1
Test#1815: Expected 36 deckCount, found 35 deckCount for input: handCount: 18, deckCount: 39, discardCount: 336, buys: 1
Test#1816: Expected 2 deckCount, found 1 deckCount for input: handCount: 4, deckCount: 5, discardCount: 12, buys: 1
Test#1817: Expected 3 deckCount, found 2 deckCount for input: handCount: 7, deckCount: 6, discardCount: 47, buys: 1
Test#1818: Expected 485 deckCount, found 484 deckCount for input: handCount: 10, deckCount: 488, discardCount: 1, buys: 1
Test#1819: Expected 46 deckCount, found 45 deckCount for input: handCount: 13, deckCount: 49, discardCount: 17, buys: 1
Test#1820: Expected 3 deckCount, found 2 deckCount for input: handCount: 16, deckCount: 6, discardCount: 31, buys: 1
Test#1821: Expected 5 deckCount, found 4 deckCount for input: handCount: 9, deckCount: 8, discardCount: 2, buys: 1
Test#1822: Expected 26 deckCount, found 25 deckCount for input: handCount: 390, deckCount: 29, discardCount: 13, buys: 1
Test#1823: Expected 2 deckCount, found 1 deckCount for input: handCount: 393, deckCount: 5, discardCount: 38, buys: 1
Test#1824: Expected 3 deckCount, found 2 deckCount for input: handCount: 442, deckCount: 6, discardCount: 35, buys: 1
Test#1825: Expected 122 deckCount, found 121 deckCount for input: handCount: 445, deckCount: 125, discardCount: 204, buys: 1
Test#1826: Expected 39 deckCount, found 38 deckCount for input: handCount: 107, deckCount: 42, discardCount: 30, buys: 1
Test#1827: Expected 443 deckCount, found 442 deckCount for input: handCount: 110, deckCount: 446, discardCount: 30, buys: 1
Test#1828: Expected 46 deckCount, found 45 deckCount for input: handCount: 113, deckCount: 49, discardCount: 35, buys: 1
Test#1829: Expected 9 deckCount, found 8 deckCount for input: handCount: 116, deckCount: 12, discardCount: 24, buys: 1
Test#1830: Expected 37 deckCount, found 36 deckCount for input: handCount: 51, deckCount: 40, discardCount: 38, buys: 1
Test#1831: Expected 4 deckCount, found 3 deckCount for input: handCount: 2, deckCount: 7, discardCount: 2, buys: 1
Test#1832: Expected 409 deckCount, found 408 deckCount for input: handCount: 5, deckCount: 412, discardCount: 28, buys: 1
Test#1833: Expected 73 deckCount, found 72 deckCount for input: handCount: 3, deckCount: 76, discardCount: 262, buys: 1
Test#1834: Expected 45 deckCount, found 44 deckCount for input: handCount: 10, deckCount: 48, discardCount: 7, buys: 1
Test#1835: Expected 18 deckCount, found 17 deckCount for input: handCount: 10, deckCount: 21, discardCount: 21, buys: 1
Test#1836: Expected 30 deckCount, found 29 deckCount for input: handCount: 13, deckCount: 33, discardCount: 12, buys: 1
Test#1837: Expected 66 deckCount, found 65 deckCount for input: handCount: 16, deckCount: 69, discardCount: 23, buys: 1
Test#1838: Expected 14 deckCount, found 13 deckCount for input: handCount: 19, deckCount: 17, discardCount: 25, buys: 1
Test#1839: Expected 32 deckCount, found 31 deckCount for input: handCount: 22, deckCount: 35, discardCount: 149, buys: 1
Test#1840: Expected 29 deckCount, found 28 deckCount for input: handCount: 2, deckCount: 32, discardCount: 16, buys: 1
Test#1841: Expected 24 deckCount, found 23 deckCount for input: handCount: 6, deckCount: 27, discardCount: 4, buys: 1
Test#1842: Expected 7 deckCount, found 6 deckCount for input: handCount: 57, deckCount: 10, discardCount: 41, buys: 1
Test#1843: Expected 47 deckCount, found 46 deckCount for input: handCount: 60, deckCount: 50, discardCount: 259, buys: 1
Test#1844: Expected 18 deckCount, found 17 deckCount for input: handCount: 60, deckCount: 21, discardCount: 41, buys: 1
Test#1845: Expected 339 deckCount, found 338 deckCount for input: handCount: 9, deckCount: 342, discardCount: 46, buys: 1
Test#1846: Expected 11 deckCount, found 10 deckCount for input: handCount: 156, deckCount: 14, discardCount: 41, buys: 1
Test#1847: Expected 44 deckCount, found 43 deckCount for input: handCount: 72, deckCount: 47, discardCount: 113, buys: 1
Test#1848: Expected 20 deckCount, found 19 deckCount for input: handCount: 3, deckCount: 23, discardCount: 425, buys: 1
Test#1849: Expected 371 deckCount, found 370 deckCount for input: handCount: 6, deckCount: 374, discardCount: 90, buys: 1
Test#1850: Expected 35 deckCount, found 34 deckCount for input: handCount: 9, deckCount: 38, discardCount: 33, buys: 1
Test#1851: Expected 39 deckCount, found 38 deckCount for input: handCount: 12, deckCount: 42, discardCount: 14, buys: 1
Test#1852: Expected 34 deckCount, found 33 deckCount for input: handCount: 15, deckCount: 37, discardCount: 3, buys: 1
Test#1853: Expected 28 deckCount, found 27 deckCount for input: handCount: 18, deckCount: 31, discardCount: 3, buys: 1
Test#1854: Expected 1 deckCount, found 0 deckCount for input: handCount: 21, deckCount: 4, discardCount: 6, buys: 1
Test#1855: Expected 28 deckCount, found 27 deckCount for input: handCount: 24, deckCount: 31, discardCount: 47, buys: 1
Test#1856: Expected 10 deckCount, found 9 deckCount for input: handCount: 7, deckCount: 13, discardCount: 10, buys: 1
Test#1857: Expected 43 deckCount, found 42 deckCount for input: handCount: 10, deckCount: 3, discardCount: 43, buys: 1
Test#1858: Expected 42 deckCount, found 41 deckCount for input: handCount: 10, deckCount: 45, discardCount: 35, buys: 1
Test#1859: Expected 6 deckCount, found 5 deckCount for input: handCount: 6, deckCount: 9, discardCount: 44, buys: 1
Test#1860: Expected 3 deckCount, found 2 deckCount for input: handCount: 238, deckCount: 6, discardCount: 435, buys: 1
Test#1861: Expected 25 deckCount, found 24 deckCount for input: handCount: 8, deckCount: 28, discardCount: 0, buys: 1
Test#1862: Expected 208 deckCount, found 207 deckCount for input: handCount: 356, deckCount: 211, discardCount: 40, buys: 1
Test#1863: Expected 25 deckCount, found 24 deckCount for input: handCount: 9, deckCount: 1, discardCount: 27, buys: 1
Test#1864: Expected 274 deckCount, found 273 deckCount for input: handCount: 12, deckCount: 277, discardCount: 178, buys: 1
Test#1865: Expected 7 deckCount, found 6 deckCount for input: handCount: 15, deckCount: 10, discardCount: 8, buys: 1
Test#1866: Expected 325 deckCount, found 324 deckCount for input: handCount: 243, deckCount: 328, discardCount: 122, buys: 1
Test#1867: Expected 446 deckCount, found 445 deckCount for input: handCount: 246, deckCount: 449, discardCount: 7, buys: 1
Test#1868: Expected 29 deckCount, found 28 deckCount for input: handCount: 249, deckCount: 32, discardCount: 43, buys: 1
Test#1869: Expected 22 deckCount, found 21 deckCount for input: handCount: 205, deckCount: 25, discardCount: 18, buys: 1
Test#1870: Expected 1 deckCount, found 0 deckCount for input: handCount: 208, deckCount: 2, discardCount: 2, buys: 1
Test#1871: Expected 23 deckCount, found 22 deckCount for input: handCount: 211, deckCount: 26, discardCount: 26, buys: 1
Test#1872: Expected 31 deckCount, found 30 deckCount for input: handCount: 214, deckCount: 34, discardCount: 4, buys: 1
Test#1873: Expected 12 deckCount, found 11 deckCount for input: handCount: 217, deckCount: 15, discardCount: 37, buys: 1
Test#1874: Expected 399 deckCount, found 398 deckCount for input: handCount: 164, deckCount: 402, discardCount: 3, buys: 1
Test#1875: Expected 40 deckCount, found 39 deckCount for input: handCount: 167, deckCount: 43, discardCount: 24, buys: 1
Test#1876: Expected 42 deckCount, found 41 deckCount for input: handCount: 397, deckCount: 45, discardCount: 46, buys: 1
Test#1877: Expected 22 deckCount, found 21 deckCount for input: handCount: 400, deckCount: 25, discardCount: 44, buys: 1
Test#1878: Expected 17 deckCount, found 16 deckCount for input: handCount: 403, deckCount: 20, discardCount: 17, buys: 1
Test#1879: Expected 9 deckCount, found 8 deckCount for input: handCount: 406, deckCount: 12, discardCount: 4, buys: 1
Test#1880: Expected 45 deckCount, found 44 deckCount for input: handCount: 409, deckCount: 48, discardCount: 47, buys: 1
Test#1881: Expected 2 deckCount, found 1 deckCount for input: handCount: 4, deckCount: 5, discardCount: 43, buys: 1
Test#1882: Expected 40 deckCount, found 39 deckCount for input: handCount: 7, deckCount: 43, discardCount: 35, buys: 1
Test#1883: Expected 2 deckCount, found 1 deckCount for input: handCount: 10, deckCount: 5, discardCount: 44, buys: 1
Test#1884: Expected 37 deckCount, found 36 deckCount for input: handCount: 8, deckCount: 40, discardCount: 3, buys: 1
Test#1885: Expected 5 deckCount, found 4 deckCount for input: handCount: 422, deckCount: 8, discardCount: 46, buys: 1
Test#1886: Expected 34 deckCount, found 33 deckCount for input: handCount: 2, deckCount: 37, discardCount: 23, buys: 1
Test#1887: Expected 115 deckCount, found 114 deckCount for input: handCount: 6, deckCount: 118, discardCount: 146, buys: 1
Test#1888: Expected 13 deckCount, found 12 deckCount for input: handCount: 5, deckCount: 16, discardCount: 12, buys: 1
Test#1889: Expected 32 deckCount, found 31 deckCount for input: handCount: 8, deckCount: 35, discardCount: 0, buys: 1
Test#1890: Expected 2 deckCount, found 1 deckCount for input: handCount: 265, deckCount: 5, discardCount: 28, buys: 1
Test#1891: Expected 17 deckCount, found 16 deckCount for input: handCount: 3, deckCount: 1, discardCount: 19, buys: 1
Test#1892: Expected 104 deckCount, found 103 deckCount for input: handCount: 9, deckCount: 107, discardCount: 165, buys: 1
Test#1893: Expected 25 deckCount, found 24 deckCount for input: handCount: 4, deckCount: 28, discardCount: 9, buys: 1
Test#1894: Expected 40 deckCount, found 39 deckCount for input: handCount: 7, deckCount: 43, discardCount: 43, buys: 1
Test#1895: Expected 254 deckCount, found 253 deckCount for input: handCount: 10, deckCount: 257, discardCount: 117, buys: 1
Test#1896: Expected 16 deckCount, found 15 deckCount for input: handCount: 13, deckCount: 19, discardCount: 5, buys: 1
Test#1897: Expected 54 deckCount, found 53 deckCount for input: handCount: 10, deckCount: 57, discardCount: 122, buys: 1
Test#1898: Expected 41 deckCount, found 40 deckCount for input: handCount: 8, deckCount: 44, discardCount: 32, buys: 1
Test#1899: Expected 35 deckCount, found 34 deckCount for input: handCount: 6, deckCount: 38, discardCount: 0, buys: 1
Test#1900: Expected 7 deckCount, found 6 deckCount for input: handCount: 3, deckCount: 10, discardCount: 37, buys: 1
Test#1901: Expected 389 deckCount, found 388 deckCount for input: handCount: 6, deckCount: 392, discardCount: 10, buys: 1
Test#1902: Expected 77 deckCount, found 76 deckCount for input: handCount: 253, deckCount: 80, discardCount: 32, buys: 1
Test#1903: Expected 17 deckCount, found 16 deckCount for input: handCount: 256, deckCount: 20, discardCount: 14, buys: 1
Test#1904: Expected 18 deckCount, found 17 deckCount for input: handCount: 10, deckCount: 21, discardCount: 25, buys: 1
Test#1905: Expected 11 deckCount, found 10 deckCount for input: handCount: 78, deckCount: 14, discardCount: 38, buys: 1
Test#1906: Expected 33 deckCount, found 32 deckCount for input: handCount: 10, deckCount: 36, discardCount: 14, buys: 1
Test#1907: Expected 39 deckCount, found 38 deckCount for input: handCount: 10, deckCount: 0, discardCount: 42, buys: 1
Test#1908: Expected 10 deckCount, found 9 deckCount for input: handCount: 10, deckCount: 13, discardCount: 13, buys: 1
Test#1909: Expected 168 deckCount, found 167 deckCount for input: handCount: 13, deckCount: 171, discardCount: 227, buys: 1
Test#1910: Expected 2 deckCount, found 1 deckCount for input: handCount: 352, deckCount: 5, discardCount: 15, buys: 1
Test#1911: Expected 43 deckCount, found 42 deckCount for input: handCount: 355, deckCount: 46, discardCount: 27, buys: 1
Test#1912: Expected 39 deckCount, found 38 deckCount for input: handCount: 358, deckCount: 42, discardCount: 25, buys: 1
Test#1913: Expected 3 deckCount, found 2 deckCount for input: handCount: 6, deckCount: 6, discardCount: 25, buys: 1
Test#1914: Expected 26 deckCount, found 25 deckCount for input: handCount: 8, deckCount: 29, discardCount: 2, buys: 1
Test#1915: Expected 441 deckCount, found 440 deckCount for input: handCount: 11, deckCount: 444, discardCount: 32, buys: 1
Test#1916: Expected 39 deckCount, found 38 deckCount for input: handCount: 14, deckCount: 42, discardCount: 2, buys: 1
Test#1917: Expected 6 deckCount, found 5 deckCount for input: handCount: 17, deckCount: 9, discardCount: 25, buys: 1
Test#1918: Expected 18 deckCount, found 17 deckCount for input: handCount: 20, deckCount: 21, discardCount: 7, buys: 1
Test#1919: Expected 19 deckCount, found 18 deckCount for input: handCount: 2, deckCount: 22, discardCount: 23, buys: 1
Test#1920: Expected 9 deckCount, found 8 deckCount for input: handCount: 5, deckCount: 12, discardCount: 6, buys: 1
Test#1921: Expected 44 deckCount, found 43 deckCount for input: handCount: 8, deckCount: 47, discardCount: 31, buys: 1
Test#1922: Expected 5 deckCount, found 4 deckCount for input: handCount: 5, deckCount: 0, discardCount: 8, buys: 1
Test#1923: Expected 17 deckCount, found 16 deckCount for input: handCount: 1, deckCount: 20, discardCount: 27, buys: 1
Test#1924: Expected 25 deckCount, found 24 deckCount for input: handCount: 4, deckCount: 0, discardCount: 28, buys: 1
Test#1925: Expected 10 deckCount, found 9 deckCount for input: handCount: 6, deckCount: 13, discardCount: 30, buys: 1
Test#1926: Expected 159 deckCount, found 158 deckCount for input: handCount: 9, deckCount: 162, discardCount: 102, buys: 1
Test#1927: Expected 465 deckCount, found 464 deckCount for input: handCount: 71, deckCount: 468, discardCount: 16, buys: 1
Test#1928: Expected 27 deckCount, found 26 deckCount for input: handCount: 74, deckCount: 30, discardCount: 4, buys: 1
